stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
t_epo1,"Epoisses",47.22235,5.972772,0,st_epoisses,1
t_epo2,"Epoisses",47.22248,5.972474,0,st_epoisses,1
METIN1,"Métin",47.246235,6.00878,0,st_metin,0
NOIRON01,"Noironte - Place",47.272312,5.876907,0,st_noironte__place,1
METIN2,"Métin",47.246716,6.008142,0,st_metin,0
FORCH01,"Fort de Chaudanne",47.225136,6.020623,0,st_fort_de_chaudanne,0
LAVOISI1,"Lavoisier",47.235012,5.984728,0,st_lavoisier,1
CHATEAU1,"Châteaufarine",47.215794,5.949156,0,st_chateaufarine,1
LAVOISI2,"Lavoisier",47.235043,5.98457,0,st_lavoisier,0
SAONE04,"Saône - Hameau",47.226624,6.122781,0,st_saone__hameau,0
SAONE07,"Saône - Maternelle",47.221676,6.114082,0,st_saone__maternelle,0
POUFRA05,"Pouilley-Français - libération",47.20522,5.84658,0,st_pouilleyfrancais__liberation,0
SAONE06,"Saône - Loupiots",47.224792,6.118113,0,st_saone__loupiots,0
POUFRA06,"Pouilley-Français - libération",47.20522,5.84658,0,st_pouilleyfrancais__liberation,0
KOSMA2,"Kosma",47.236435,5.965703,0,st_kosma,0
SAONE01,"Saône - Creux sous Roche",47.21434,6.108039,0,st_saone__creux_sous_roche,0
POUFRA03,"Pouilley-Français - Eglise",47.206432,5.845713,0,st_pouilleyfrancais__eglise,1
KOSMA1,"Kosma",47.236305,5.96637,0,st_kosma,0
POUFRA04,"Pouilley-Français - Eglise",47.206604,5.845542,0,st_pouilleyfrancais__eglise,1
SAONE03,"Saône - Hameau",47.22651,6.122241,0,st_saone__hameau,0
FORCH02,"Fort de chaudanne",47.225136,6.020623,0,st_fort_de_chaudanne,0
POUFRA01,"Pouilley-Français - Mairie",47.208305,5.843457,0,st_pouilleyfrancais__mairie,0
SAONE02,"Saône - Creux sous Roche",47.214024,6.107842,0,st_saone__creux_sous_roche,0
ROTONDE1,"Rotonde",47.247818,6.027254,0,st_rotonde,0
THISE01,"Thise - Longues Raies",47.26858,6.0607,0,st_thise__longues_raies,0
THISE08,"Thise - Petit Parc",47.275764,6.061793,0,st_thise__petit_parc,0
THISE07,"Thise - Petit Parc",47.27567,6.061695,0,st_thise__petit_parc,0
THISE06,"Thise - Egraffeux",47.272583,6.05828,0,st_thise__egraffeux,0
THISE05,"Thise - Egraffeux",47.272537,6.058098,0,st_thise__egraffeux,0
t_marn2,"Chalezeule - Marnières",47.263397,6.0553303,0,st_chalezeule__marnieres,1
t_marn1,"Chalezeule - Marnières",47.26338,6.055775,0,st_chalezeule__marnieres,1
CENTCOM3,"École-Valentin - Centre Commercial",47.281887,5.992286,0,st_ecolevalentin__centre_commercial,1
SAONE09,"Saône - Planchettes",47.21769,6.111203,0,st_saone__planchettes,0
CENTCOM4,"École-Valentin - Centre Commercial",47.281998,5.992452,0,st_ecolevalentin__centre_commercial,1
SAONE08,"Saône - Maternelle",47.22204,6.114508,0,st_saone__maternelle,0
CHEPLAN1,"Chemin des Planches",47.26713,6.037749,0,st_chemin_des_planches,0
CHEPLAN2,"Chemin des Planches",47.267063,6.037428,0,st_chemin_des_planches,0
SAONE15,"Saône - Collège de Saône",47.226616,6.113843,0,st_saone__college_de_saone,0
LAVEZE05,"La Vèze - Ecole",47.213673,6.066422,0,st_la_veze__ecole,0
DIDEROT2,"Diderot",47.242455,6.033615,0,st_diderot,0
SAONE18,"Saône - Etoile",47.226524,6.124279,0,st_saone__etoile,0
LAVEZE08,"La Vèze - Le Pontot",47.205715,6.070983,0,st_la_veze__le_pontot,0
DIDEROT1,"Diderot",47.24245,6.033733,0,st_diderot,0
STMARTI1,"St Martin",47.243668,5.99554,0,st_st_martin,1
COLCLS02,"Clémetigney",47.251892,6.059436,0,st_clemetigney,0
LAVEZE07,"La Vèze - Le Pontot",47.205715,6.070983,0,st_la_veze__le_pontot,0
COLCLS01,"Clémetigney",47.25198,6.060431,0,st_clemetigney,0
SAONE12,"Saône - Gare",47.20959,6.10126,0,st_saone__gare,0
LAVEZE02,"La Vèze - Ecole",47.213696,6.066458,0,st_la_veze__ecole,1
BEAUART2,"Beaux Arts",47.243294,5.987499,0,st_beaux_arts,0
THISE10,"Thise - Tilleuls",47.28086,6.06923,0,st_thise__tilleuls,0
LAVEZE01,"La Vèze - Ecole",47.213654,6.06666,0,st_la_veze__ecole,1
SAONE11,"Saône - Gare",47.20889,6.101389,0,st_saone__gare,0
BEAUART1,"Beaux Arts",47.243366,5.98809,0,st_beaux_arts,0
LAVEZE04,"La Vèze - Lavoir",47.210835,6.0677776,0,st_la_veze__lavoir,0
LAVEZE03,"La Vèze - Lavoir",47.210514,6.067934,0,st_la_veze__lavoir,0
SAONE13,"Saône - Marais",47.228172,6.113626,0,st_saone__marais,0
THISE15,"Thise - Acacias",47.28642,6.07057,0,st_thise__acacias,0
SAONE10,"Saône - Planchettes",47.2175,6.110972,0,st_saone__planchettes,0
THISE13,"Thise - Charmilles",47.28673,6.07259,0,st_thise__charmilles,0
THISE19,"Thise - Centre Bourg",47.28271,6.077749,0,st_thise__centre_bourg,0
THISE18,"Thise - Jean d'Abbans",47.28491,6.070858,0,st_thise__jean_dabbans,0
LAVEZE09,"La Vèze - Granges St Antoine",47.20352,6.091422,0,st_la_veze__granges_st_antoine,0
THISE17,"Thise - Jean d'Abbans",47.28484,6.070849,0,st_thise__jean_dabbans,0
t_chal,"Chalezeule - Chalezeule",47.261314,6.0609517,0,st_chalezeule__chalezeule,1
t_malc2,"Malcombe",47.222588,5.9824343,0,st_malcombe,1
FORTBRE2,"Fort de Bregille",47.239983,6.041283,0,st_fort_de_bregille,0
t_pmic1,"Parc Micaud",47.24289,6.0299096,0,st_parc_micaud,1
t_malc1,"Malcombe",47.22261,5.9826303,0,st_malcombe,1
VAUX06,"Chemaudin et Vaux - Lavoir",47.236183,5.882937,0,st_chemaudin_et_vaux__lavoir,0
VAUX07,"Chemaudin et Vaux - Zone de l'Echange",47.233982,5.899226,0,st_chemaudin_et_vaux__zone_de_lechange,0
LAVEZE10,"La Vèze - Granges St Antoine",47.20352,6.091422,0,st_la_veze__granges_st_antoine,0
VAUX02,"Chemaudin et Vaux - Château",47.23594,5.886077,0,st_chemaudin_et_vaux__chateau,1
FORTBRE1,"Fort de Bregille",47.240208,6.041531,0,st_fort_de_bregille,0
VAUX03,"Chemaudin et Vaux - Giratoire",47.23268,5.885671,0,st_chemaudin_et_vaux__giratoire,0
SAONE19,"Saône - Carrefour Fourney",47.220284,6.124545,0,st_saone__carrefour_fourney,0
VAUX04,"Chemaudin et Vaux - Giratoire",47.233086,5.886201,0,st_chemaudin_et_vaux__giratoire,0
VAUX05,"Chemaudin et Vaux - Lavoir",47.236103,5.882833,0,st_chemaudin_et_vaux__lavoir,0
VAUX01,"Chemaudin et Vaux - Château",47.235695,5.88601,0,st_chemaudin_et_vaux__chateau,1
CHOPIN4,"Chopin",47.262215,6.040486,0,st_chopin,1
THISE22,"Thise - Horizon",47.28141,6.082834,0,st_thise__horizon,0
SAONE22,"Saône - Loupiots",47.22486,6.118364,0,st_saone__loupiots,0
THISE21,"Thise - Horizon",47.281387,6.082222,0,st_thise__horizon,0
LAVEZE12,"La Vèze - Grande Combe",47.185513,6.076341,0,st_la_veze__grande_combe,0
t_micro1,"Micropolis",47.22067,5.97841,0,st_micropolis,1
THISE20,"Thise - Centre Bourg",47.282726,6.077588,0,st_thise__centre_bourg,1
t_micro2,"Micropolis",47.22066,5.9781675,0,st_micropolis,1
THISE26,"Thise - Vallon",47.28023,6.07239,0,st_thise__vallon,0
THISE25,"Thise - Vallon",47.280224,6.072425,0,st_thise__vallon,0
CHOPIN2,"Chopin",47.26269,6.040741,0,st_chopin,1
THISE24,"Thise - Mairie",47.28373,6.080073,0,st_thise__mairie,0
CHOPIN1,"Chopin",47.26223,6.039651,0,st_chopin,1
THISE23,"Thise - Mairie",47.283764,6.080031,0,st_thise__mairie,0
SAONE20,"Saône - Carrefour Fourney",47.220284,6.124545,0,st_saone__carrefour_fourney,0
t_pmic2,"Parc Micaud",47.24295,6.029917,0,st_parc_micaud,1
PIMALLA1,"Piscine Mallarmé",47.24494,5.99844,0,st_piscine_mallarme,0
THISE29,"Thise - Route de Besançon",47.277283,6.068068,0,st_thise__route_de_besancon,0
PELOUSE2,"Pelouse",47.23304,5.993867,0,st_pelouse,1
CHVANS01,"Champvans-les-Moulins - Centre",47.254395,5.914866,0,st_champvanslesmoulins__centre,1
THISE28,"Thise - Vallières",47.278965,6.071049,0,st_thise__vallieres,0
PELOUSE1,"Pelouse",47.233566,5.993962,0,st_pelouse,1
THISE27,"Thise - Vallières",47.278942,6.070965,0,st_thise__vallieres,0
PIMALLA2,"Piscine Mallarmé",47.24483,5.99801,0,st_piscine_mallarme,0
M MIEL4,"Maison du Miel",47.26167,6.01461,0,st_maison_du_miel,0
M MIEL3,"Maison du Miel",47.26176,6.01476,0,st_maison_du_miel,0
SCL3,"St Claude",47.258938,6.009645,0,st_st_claude,1
VICHUGO1,"Victor Hugo",47.234978,6.029688,0,st_victor_hugo,1
LANGUED1,"Languedoc",47.218864,5.965041,0,st_languedoc,1
LANGUED2,"Languedoc",47.218678,5.964887,0,st_languedoc,1
CHNODIER,"Nodier",47.233276,6.022916,0,st_nodier,0
LEVER1,"Leverrier",47.263176,5.994057,0,st_leverrier,0
RIVOTTE,"Rivotte",47.23035,6.037004,0,st_rivotte,1
LEVER2,"Leverrier",47.263176,5.994057,0,st_leverrier,0
MICROPO3,"Micropolis",47.220398,5.9773083,0,st_micropolis,0
MICROPO1,"Micropolis",47.220387,5.977916,0,st_micropolis,1
MICROPO2,"Micropolis",47.22134,5.978531,0,st_micropolis,1
HUITSEP1,"8 Septembre",47.2378,6.024275,0,st_8_septembre,1
BEAUQUI1,"Beauquier",47.25299,6.015292,0,st_beauquier,0
FRANOI20,"Franois - Combe Perrot",47.23024,5.93918,0,st_franois__combe_perrot,0
BEAUQUI2,"Beauquier",47.252857,6.014761,0,st_beauquier,1
DEVILLE2,"Deville",47.24773,6.006003,0,st_deville,0
DEVILLE1,"Deville",47.247513,6.006425,0,st_deville,0
VAIGD05,"Vaire - Arcier",47.27051,6.121641,0,st_vaire__arcier,0
VAIGD06,"Vaire - Arcier",47.270573,6.121709,0,st_vaire__arcier,0
BLUM1,"Blum",47.25791,6.023157,0,st_blum,0
GACOGNE2,"Cité des Gacognes",47.228252,6.043988,0,st_cite_des_gacognes,0
GACOGNE1,"Cité des Gacognes",47.22825,6.043898,0,st_cite_des_gacognes,0
PAVIE2,"Pavie",47.220573,5.961742,0,st_pavie,0
PAVIE1,"Pavie",47.22024,5.962015,0,st_pavie,1
MICROPL1,"Micropolis",47.22138,5.97846,0,st_micropolis,0
CHAMCITA,"Chamars",47.23371,6.01982,0,st_chamars,1
BLUM2,"Blum",47.258327,6.023718,0,st_blum,1
LECLERC1,"Leclerc",47.242493,6.014646,0,st_leclerc,1
CHARIGN1,"Charigney",47.261307,6.048596,0,st_charigney,0
CHARIGN2,"Charigney",47.26101,6.048107,0,st_charigney,0
CONCORD2,"Concorde",47.229233,5.989507,0,st_concorde,1
CONCORD1,"Concorde",47.229027,5.988835,0,st_concorde,1
PATINOI2,"Patinoire / Piscine",47.213833,5.968735,0,st_patinoire__piscine,0
LAMALA05,"Montfaucon - Ferme",47.24644,6.070699,0,st_montfaucon__ferme,0
LAMALA04,"Montfaucon - Traine Bâton",47.23363,6.061374,0,st_montfaucon__traine_baton,0
SCHWEIT4,"Schweitzer",47.256634,6.043764,0,st_schweitzer,0
PBT1,"Paul Bert",47.255077,6.028113,0,st_paul_bert,1
LAMALA03,"Montfaucon - Traine Bâton",47.23348,6.061204,0,st_montfaucon__traine_baton,0
LECLERC4,"Leclerc",47.243008,6.014347,0,st_leclerc,1
LAMALA02,"Montfaucon - Aqueduc",47.241955,6.067212,0,st_montfaucon__aqueduc,0
LAMALA08,"Montfaucon - Ruisseau",47.24961,6.075683,0,st_montfaucon__ruisseau,0
LAMALA07,"Montfaucon - Ruisseau",47.249577,6.075566,0,st_montfaucon__ruisseau,0
LAMALA06,"Montfaucon - Ferme",47.246372,6.070656,0,st_montfaucon__ferme,0
MAROT2,"Marot",47.21816,5.957604,0,st_marot,1
MAROT1,"Marot",47.21816,5.957554,0,st_marot,1
VAIGD01,"Vaire - Village",47.28291,6.153072,0,st_vaire__village,1
PBT2,"Paul Bert",47.254982,6.028084,0,st_paul_bert,1
VAIGD02,"Vaire - Village",47.282776,6.1530557,0,st_vaire__village,1
VAIGD03,"Vaire - Corcelle",47.279316,6.131843,0,st_vaire__corcelle,0
VAIGD04,"Vaire - Corcelle",47.279316,6.131893,0,st_vaire__corcelle,0
CHARDON1,"Chardonnet",47.23055,6.040222,0,st_chardonnet,0
CHARDON2,"Chardonnet",47.231052,6.039756,0,st_chardonnet,0
PATINOI1,"Patinoire / Piscine",47.214172,5.967888,0,st_patinoire__piscine,1
st_cul_des_pres,"Cul des Prés",47.26979064941406,6.042990684509277,1,,0
st_trepillot,"Trépillot",47.2413330078125,6.0069780349731445,1,,0
st_jacquard,"Jacquard",47.23835754394531,5.994083404541016,1,,0
st_chaille,"Chaille",47.237571716308594,5.976253509521484,1,,0
st_montfaucon__institut_rural,"Montfaucon - Institut Rural",47.225704193115234,6.078178882598877,1,,0
st_la_chevillotte__mairie,"La Chevillotte - Mairie",47.21981430053711,6.1655778884887695,1,,1
st_saintvit__bois_murie,"Saint-Vit - Bois Murie",47.20270919799805,5.8219828605651855,1,,0
st_les_auxons__les_vignes,"Les Auxons - Les Vignes",47.301734924316406,5.974146366119385,1,,0
st_osselleroutelle__centre,"Osselle-Routelle - Centre",47.167449951171875,5.850246429443359,1,,1
st_chemin_de_velotte,"Chemin de Velotte",47.220130920410156,6.016352653503418,1,,0
st_chemin_de_palente,"Chemin de Palente",47.268890380859375,6.047388553619385,1,,0
st_point_du_jour,"Point du Jour",47.26620864868164,6.02054500579834,1,,0
st_geneuille__za_vauvereille,"Geneuille - ZA Vauvereille",47.31679153442383,5.976319789886475,1,,0
st_republique,"République",47.240970611572266,6.026937484741211,1,,0
st_lanchy,"Lanchy",47.2586555480957,6.028680801391602,1,,0
st_vaire__mairie,"Vaire - Mairie",47.287078857421875,6.147047519683838,1,,1
st_ufr_sciences,"UFR Sciences",47.24443817138672,5.986483097076416,1,,0
st_mamirolle__place,"Mamirolle - Place",47.19721984863281,6.160582065582275,1,,0
st_thise__bruyeres,"Thise - Bruyères",47.27161407470703,6.0619330406188965,1,,0
st_geneuille__salines,"Geneuille - Salines",47.31071853637695,5.987850189208984,1,,0
st_chaleze__village,"Chalèze - Village",47.26829147338867,6.087331771850586,1,,0
st_saintvit__les_vallons,"Saint-Vit - Les Vallons",47.18518829345703,5.819940567016602,1,,1
st_les_vaites,"Les Vaîtes",47.25284957885742,6.043514728546143,1,,0
st_voltaire,"Voltaire",47.221771240234375,5.961498260498047,1,,1
st_casamene,"Casamène",47.21929168701172,6.026976108551025,1,,0
st_ecolevalentin__ruisseau,"École-Valentin - Ruisseau",47.2684326171875,5.98020076751709,1,,0
st_pirey__coteau_st_martin,"Pirey - Coteau St Martin",47.25950241088867,5.964148044586182,1,,0
st_trey,"Trey",47.256595611572266,6.022086143493652,1,,0
st_chemaudin_et_vaux__lavoir,"Chemaudin et Vaux - Lavoir",47.23614501953125,5.882884979248047,1,,0
st_geneuille__poste,"Geneuille - Poste",47.323429107666016,5.970633029937744,1,,1
st_rivotte,"Rivotte",47.2303466796875,6.036816120147705,1,,0
st_morre__la_glaciere,"Morre - La Glacière",47.22565841674805,6.075397491455078,1,,0
st_demangel,"Demangel",47.24448013305664,6.011491775512695,1,,0
st_torpes__eglise,"Torpes - Eglise",47.16964340209961,5.891360282897949,1,,1
st_st_claude_college_camus,"St Claude (Collège Camus)",47.258705139160156,6.009937763214111,1,,0
st_grandfontaine__la_belle_etoile,"Grandfontaine - La Belle Etoile",47.21110153198242,5.933769702911377,1,,0
st_usports,"U-Sports",47.25220489501953,5.990300178527832,1,,1
st_college_camus,"Collège Camus",47.25893020629883,6.010323524475098,1,,1
st_cassin,"Cassin",47.21929168701172,5.969932556152344,1,,0
st_bacchus,"Bacchus",47.24250411987305,6.0210466384887695,1,,0
st_beure__fleuret,"Beure - Fleuret",47.20685958862305,6.004794120788574,1,,1
st_grottes,"Grottes",47.22317123413086,6.040244102478027,1,,0
st_voirin,"Voirin",47.24225616455078,6.013794898986816,1,,1
st_saintvit__foulottiere,"Saint-Vit - Foulottière",47.189788818359375,5.820295810699463,1,,0
st_refuge,"Refuge",47.25570297241211,6.023619174957275,1,,0
st_chemaudin_et_vaux__les_boutons,"Chemaudin et Vaux - Les Boutons",47.219661712646484,5.895197868347168,1,,0
st_rene_char,"René Char",47.21839904785156,5.952353477478027,1,,0
st_pouilleyfrancais__eglise,"Pouilley-Français - Eglise",47.206520080566406,5.845627784729004,1,,1
st_pont_de_velotte,"Pont de Velotte",47.21694564819336,6.017777919769287,1,,0
st_chalezeule__centre_commercial,"Chalezeule - Centre Commercial",47.26237487792969,6.063927173614502,1,,1
st_nancray__les_pins,"Nancray - Les Pins",47.245059967041016,6.189381122589111,1,,1
st_lycee_saint_jean,"Lycée Saint Jean",47.25819778442383,6.020914077758789,1,,0
st_papin,"Papin",47.243247985839844,5.986136436462402,1,,0
st_fourier,"Fourier",47.25115203857422,6.030500888824463,1,,0
st_cite_viotte,"Cité Viotte",47.252037048339844,6.022529602050781,1,,0
st_port_douvot,"Port Douvot",47.207061767578125,5.993300914764404,1,,1
st_fontain__canton_viennet,"Fontain - Canton Viennet",47.19007110595703,6.0449299812316895,1,,0
st_la_chevillotte__la_chevillottela_grange_du_bosquet,"La Chevillotte - La chevillotte-La grange du bosquet",47.234375,6.14318323135376,1,,0
st_venise__jean_moulin,"Venise - Jean Moulin",47.345008850097656,6.104363918304443,1,,0
st_les_auxons__grand_bois,"Les Auxons - Grand Bois",47.30646514892578,5.969766616821289,1,,0
st_morre__echangeur,"Morre - Echangeur",47.22394561767578,6.06319522857666,1,,0
st_chemaudin_et_vaux__longeaige,"Chemaudin et Vaux - Longeaige",47.226280212402344,5.90048885345459,1,,0
st_fort_benoit,"Fort Benoît",47.26207733154297,6.050570487976074,1,,1
st_mazerolleslesalin__cimetiere,"Mazerolles-le-Salin - Cimetière",47.244468688964844,5.872858047485352,1,,0
st_pre_au_clair,"Pré au Clair",47.258758544921875,6.027672290802002,1,,0
st_saintvit__college_jaures,"Saint-Vit - Collège Jaurès",47.18389892578125,5.818220138549805,1,,0
st_canot,"Canot",47.23604965209961,6.015948295593262,1,,1
st_envelmey,"Envelmey",47.24681091308594,6.054662704467773,1,,0
st_fresnel,"Fresnel",47.23643493652344,5.977972984313965,1,,0
st_torpes__piroulette,"Torpes - Piroulette",47.181678771972656,5.87339973449707,1,,0
st_saintvit__benusse,"Saint-Vit - Benusse",47.18998336791992,5.8554511070251465,1,,0
st_bois_st_paul,"Bois St Paul",47.25139236450195,6.05812931060791,1,,0
st_chemaudin_et_vaux__zi,"Chemaudin et Vaux - Z.I.",47.20972442626953,5.902801036834717,1,,0
st_polygone,"Polygone",47.2298698425293,6.01063871383667,1,,0
st_tallenay__vauciels,"Tallenay - Vauciels",47.30641174316406,6.0216450691223145,1,,1
st_gare_de_la_mouillere,"Gare de la Mouillère",47.2408447265625,6.033220291137695,1,,0
st_pouilleylesvignes__salle_des_fetes,"Pouilley-les-Vignes - Salle des Fêtes",47.25794982910156,5.9346923828125,1,,0
st_busy__ecole,"Busy - Ecole",47.16743850708008,5.948607444763184,1,,0
st_foyer,"Foyer",47.24969482421875,6.055340766906738,1,,0
st_remparts,"Remparts",47.24403381347656,6.021666526794434,1,,0
st_maison_des_sports,"Maison des Sports",47.242515563964844,6.003827095031738,1,,0
st_morre__mairie,"Morre - Mairie",47.226234436035156,6.0653076171875,1,,1
st_la_veze__ecole,"La Vèze - Ecole",47.21367263793945,6.0665130615234375,1,,0
st_byanssurdoubs__gare,"Byans-sur-Doubs - Gare",47.11840057373047,5.852283000946045,1,,0
st_charmilles,"Charmilles",47.25563049316406,6.013616561889648,1,,0
st_gare_viotte,"Gare Viotte",47.24626541137695,6.022069454193115,1,,1
st_avanneaveney__maison_de_retraite,"Avanne-Aveney - Maison de Retraite",47.21238708496094,5.963090419769287,1,,1
st_lavoisier,"Lavoisier",47.23502731323242,5.984648704528809,1,,0
st_fort_de_chaudanne,"Fort de Chaudanne",47.225135803222656,6.020623207092285,1,,0
st_colsenet,"Colsenet",47.25114822387695,6.021718978881836,1,,0
st_charigney,"Charigney",47.26115798950195,6.048351287841797,1,,0
st_ullmann,"Ullmann",47.254302978515625,5.987619876861572,1,,0
st_ecolevalentin__vallon,"École-Valentin - Vallon",47.27338790893555,5.991166114807129,1,,0
st_venise__fontaine_centrale,"Venise - Fontaine Centrale",47.34749221801758,6.108728885650635,1,,0
st_clairs_soleils,"Clairs Soleils",47.250144958496094,6.05904483795166,1,,1
st_dannemariesurcrete__echangeur,"Dannemarie-sur-Crète - Echangeur",47.2008056640625,5.874669551849365,1,,1
st_dannemariesurcrete__ecole_maternelle,"Dannemarie-sur-Crète - Ecole Maternelle",47.20478439331055,5.870351791381836,1,,0
st_larnod__mairie,"Larnod - Mairie",47.187767028808594,5.973732948303223,1,,1
st_busy__moulinot,"Busy - Moulinot",47.17320251464844,5.951763153076172,1,,0
st_charmarin,"Charmarin",47.22819519042969,6.049907684326172,1,,0
st_rochelezbeaupre__centre_commercial,"Roche-lez-Beaupré - Centre Commercial",47.272483825683594,6.103280067443848,1,,1
st_aiguille,"Aiguille",47.24079895019531,6.0386199951171875,1,,0
st_la_fayette,"La Fayette",47.212120056152344,5.971773147583008,1,,1
st_grandfontaine__croix_rouge,"Grandfontaine - Croix Rouge",47.20873260498047,5.910701751708984,1,,0
st_saone__gare,"Saône - Gare",47.2092399597168,6.101324558258057,1,,0
st_grandfontaine__le_mont,"Grandfontaine - Le Mont",47.194881439208984,5.899823188781738,1,,0
st_chasnot,"Chasnot",47.252044677734375,6.026595592498779,1,,0
st_pouilleylesvignes__groupe_scolaire,"Pouilley-les-Vignes - Groupe Scolaire",47.26099395751953,5.928766250610352,1,,1
st_batiment_cfa,"Bâtiment CFA",47.25804901123047,5.999370574951172,1,,0
st_amagney__pres_noirs,"Amagney - Prés Noirs",47.30125427246094,6.1395440101623535,1,,0
st_misereysalines__grande_charriere,"Miserey-Salines - Grande Charrière",47.285743713378906,5.981510162353516,1,,0
st_les_oiseaux,"Les Oiseaux",47.25611877441406,6.033944129943848,1,,0
st_planoise,"Planoise",47.21743392944336,5.9662861824035645,1,,0
st_avanneaveney__mairie,"Avanne-Aveney - Mairie",47.202178955078125,5.9647722244262695,1,,1
st_noironte__place,"Noironte - Place",47.27231216430664,5.876906871795654,1,,1
st_chatillonleduc__genetre,"Châtillon-le-Duc - Genêtre",47.29954528808594,5.995935916900635,1,,0
st_kosma,"Kosma",47.23637008666992,5.966036796569824,1,,0
st_rosetfluans__fluans,"Roset-Fluans - Fluans",47.16508865356445,5.841666221618652,1,,0
st_deluz__centre,"Deluz - Centre",47.294410705566406,6.200865745544434,1,,0
st_piemont,"Piémont",47.22282409667969,5.965651988983154,1,,1
st_ecolevalentin__vert_bois,"École-Valentin - Vert Bois",47.27234649658203,5.996634006500244,1,,0
st_thise__bouleraie,"Thise - Bouleraie",47.276302337646484,6.06144380569458,1,,0
st_thise__rossignol,"Thise - Rossignol",47.278926849365234,6.064398765563965,1,,0
st_saone__marais,"Saône - Marais",47.228172302246094,6.113626003265381,1,,0
st_chamars_esplanade,"Chamars Esplanade",47.23454284667969,6.020823955535889,1,,0
st_amitie,"Amitié",47.232540130615234,5.983450889587402,1,,1
st_montferrandlechateau__marronniers,"Montferrand-le-Château - Marronniers",47.17829132080078,5.909324645996094,1,,0
st_thise__mairie,"Thise - Mairie",47.28374481201172,6.080051898956299,1,,0
st_baille,"Baille",47.25152587890625,6.03513240814209,1,,0
st_montferrandlechateau__mairie,"Montferrand-le-Château - Mairie",47.18382263183594,5.908154487609863,1,,1
st_chalezeule__camping,"Chalezeule - Camping",47.263057708740234,6.068023681640625,1,,0
st_siffert,"Siffert",47.24132537841797,6.0153656005859375,1,,0
st_dannemariesurcrete__eglise,"Dannemarie-sur-Crète - Eglise",47.20693588256836,5.863154888153076,1,,1
st_st_martin,"St Martin",47.243125915527344,5.994856834411621,1,,1
st_college_diderot,"Collège Diderot",47.2218017578125,5.970586776733398,1,,1
st_saone__loupiots,"Saône - Loupiots",47.22482681274414,6.11823844909668,1,,0
st_ecolevalentin__amitie,"École-Valentin - Amitié",47.271018981933594,5.98445987701416,1,,0
st_fontain__chantoubin,"Fontain - Chantoubin",47.1889533996582,6.047400951385498,1,,0
st_stade_leo_lagrange,"Stade Léo Lagrange",47.244117736816406,6.004839897155762,1,,1
st_ecolevalentin__echangeur_de_valentin,"École-Valentin - Echangeur de Valentin",47.27776336669922,5.993982315063477,1,,1
st_beure__rang,"Beure - Rang",47.204105377197266,6.000735282897949,1,,0
st_weiss,"Weiss",47.244789123535156,6.012983322143555,1,,0
st_chaucenne__trois_charmes,"Chaucenne - Trois Charmes",47.28618240356445,5.896234035491943,1,,0
st_grandfontaine__passage_a_niveau,"Grandfontaine - Passage à Niveau",47.211326599121094,5.917625427246094,1,,0
st_dannemariesurcrete__vieilles_perrieres,"Dannemarie-sur-Crète - Vieilles Perrières",47.205081939697266,5.864700794219971,1,,0
st_deluz__fretille,"Deluz - Fretille",47.29606246948242,6.194177627563477,1,,0
st_centre_de_tri,"Centre de Tri",47.2363395690918,5.998594284057617,1,,0
st_rosetfluans__mairie,"Roset-Fluans - Mairie",47.163124084472656,5.826711177825928,1,,0
st_montfaucon__aqueduc,"Montfaucon - Aqueduc",47.24191665649414,6.067144393920898,1,,0
st_velesmesessarts__zone_artisanale,"Velesmes-Essarts - Zone Artisanale",47.19810485839844,5.875792980194092,1,,0
st_chalezeule__marnieres,"Chalezeule - Marnières",47.263389587402344,6.0555524826049805,1,,1
st_residence,"Résidence",47.23152160644531,5.997785568237305,1,,0
st_basilique,"Basilique",47.233055114746094,5.988883018493652,1,,0
st_mamirolle__quatre_vents,"Mamirolle - Quatre Vents",47.19709777832031,6.15477180480957,1,,0
st_thise__vallieres,"Thise - Vallières",47.278953552246094,6.071006774902344,1,,0
st_residence_moingeon,"Résidence Moingeon",47.22438430786133,6.0118279457092285,1,,0
st_nodier,"Nodier",47.2332763671875,6.022915840148926,1,,0
st_montferrandlechateau__les_deux_mares,"Montferrand-le-Château - Les Deux Mares",47.17811965942383,5.921995162963867,1,,0
st_saintvit__ougney,"Saint-Vit - Ougney",47.182762145996094,5.799036979675293,1,,0
st_saintvit__gare,"Saint-Vit - Gare",47.18328857421875,5.80821418762207,1,,0
st_avanneaveney__vallon,"Avanne-Aveney - Vallon",47.208534240722656,5.963592529296875,1,,0
st_gravirot,"Gravirot",47.24166488647461,6.044722080230713,1,,0
st_chalezeule__chalezeule,"Chalezeule - Chalezeule",47.261314392089844,6.0609517097473145,1,,1
st_ecolevalentin__fauvette,"École-Valentin - Fauvette",47.267791748046875,5.986320972442627,1,,0
st_montfaucon__four_a_chaux,"Montfaucon - Four à Chaux",47.228370666503906,6.083489894866943,1,,0
st_pugey__haut_bonnet_rond,"Pugey - Haut Bonnet Rond",47.1661376953125,5.998779773712158,1,,0
st_chemaudin_et_vaux__chateau,"Chemaudin et Vaux - Château",47.235816955566406,5.886043548583984,1,,1
st_maison_du_miel,"Maison du Miel",47.261714935302734,6.014684677124023,1,,0
st_prefecture,"Préfecture",47.233699798583984,6.023056983947754,1,,1
